segmentId,type,startKm,endKm,distanceKm,elevGainM,elevLossM,avgGrade,isAidSplit,distanceEqKm,speedEqKmh,speedKmh,timeSec,startLat,startLon,endLat,endLon
28,down,49.07680126106991,50.73724518617798,1.6604439251080692,3.7999999999999545,94.79999999999995,-0.057093165608606715,False,1.6984439251080687,0.0,10.0,598,45.6446,4.64008,45.64181,4.65426
29,run_up,50.73724518617798,52.35318733573701,1.6159421495590323,76.19999999999999,0.4000000000000341,0.04715515343219056,False,2.3779421495590323,12.0,0.0,713,45.64181,4.65426,45.64985,4.65977
30,flat,52.35318733573701,53.53249403083776,1.179306695100749,21.600000000000023,25.40000000000009,-0.0032222321943787754,False,1.3953066951007491,10.0,0.0,502,45.64985,4.65977,45.6563,4.65277
31,down,53.53249403083776,57.32175825456118,3.7892642237234213,1.0,156.20000000000005,-0.041221722946127574,False,3.799264223723421,0.0,10.0,1364,45.6563,4.65277,45.67251,4.68514
32,flat,57.32175825456118,59.65769844409447,2.3359401895332894,9.399999999999977,34.599999999999966,-0.014812023079628976,False,2.4299401895332893,10.0,0.0,875,45.67251,4.68514,45.68356,4.69975
33,down,59.65769844409447,62.45762634698945,2.7999279028949786,3.000000000000057,118.00000000000006,-0.042143942305798036,False,2.8299279028949793,0.0,10.0,1008,45.68356,4.69975,45.69418,4.72465
34,run_up,62.45762634698945,63.674884429259535,1.2172580822700851,69.99999999999997,3.799999999999983,0.05750629305287157,False,1.9172580822700849,12.0,0.0,575,45.69418,4.72465,45.69977,4.72681
35,flat,63.674884429259535,67.13503127384207,3.460146844582539,22.0,17.80000000000001,0.001213821317027576,False,3.680146844582539,10.0,0.0,1325,45.69977,4.72681,45.699,4.74719
36,down,67.13503127384207,68.50789845498501,1.3728671811429365,1.6000000000000227,38.60000000000002,-0.028116339679607485,False,1.3888671811429367,0.0,10.0,494,45.699,4.74719,45.70468,4.75341
37,run_up,68.50789845498501,69.46757214044587,0.9596736854608565,42.400000000000034,0.0,0.04418168450626904,False,1.383673685460857,12.0,0.0,415,45.70468,4.75341,45.71041,4.75745
38,down,69.46757214044587,72.45143937755769,2.9838672371118236,20.19999999999996,128.59999999999997,-0.04309843226284955,False,3.185867237111823,0.0,10.0,1074,45.71041,4.75745,45.72446,4.77604
39,run_up,72.45143937755769,73.61637839093028,1.1649390133725888,75.6,28.0,0.06489610111102051,False,1.9209390133725888,12.0,0.0,576,45.72446,4.77604,45.72652,4.78668
40,down,73.61637839093028,74.59404306025878,0.9776646693285045,25.0,44.60000000000002,-0.020047773653784597,False,1.2276646693285045,0.0,10.0,352,45.72652,4.78668,45.72554,4.79208
41,flat,74.59404306025878,75.72707180797136,1.1330287477125722,27.399999999999977,28.99999999999997,-0.0014121442224923,False,1.407028747712572,10.0,0.0,507,45.72554,4.79208,45.72601,4.80506
42,down,75.72707180797136,77.53967016880802,1.8125983608366596,21.00000000000003,82.00000000000003,-0.04523892428223892,False,2.02259836083666,0.0,10.0,653,45.72601,4.80506,45.73033,4.81564
43,flat,77.53967016880802,79.08772831692158,1.5480581481135687,8.0,3.8000000000000114,0.005167764537623237,False,1.6280581481135687,10.0,0.0,586,45.73033,4.81564,45.7299,4.82501
