cohort,stage,fitObjective,validation,alpha,fatigueCoef,fatigueModel,segmentR2,segmentMaeSec,segmentMapePct,segmentBiasSec,raceR2,raceMaeSec,raceMapePct,raceBiasSec,loadFactorCol,useHrrEffort,fatigueState,acuteTrimpCol,vmaFlatKmh,hrrReference,hrrMinFactor,hrrMaxFactor,minFatigueFactor,decayLambda,raceMaeMin,segmentMaeMin,selectedFatigueState,selectedFatigueModel
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.6,0.1,linear,0.5148600535486465,137.24597075038722,23.69470788057294,61.187256053625006,0.9648054266954318,1437.719658428444,17.827946058656757,937.3718514863141,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,23.961994307140735,2.287432845839787,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.6,0.2,linear,0.2331520253653777,173.79858375076313,29.920473913915547,133.403359587601,0.891760232926256,2377.652668785226,26.688518227400387,2280.5913772182676,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,39.627544479753766,2.8966430625127186,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.6,0.3,linear,-0.4699641292217933,242.99700900872548,42.10385319636007,225.5048405697618,0.6627001767706238,4000.996110302706,39.510065505039925,3993.6789234864577,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,66.68326850504509,4.049950150145425,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.6,0.4,linear,-1.4392896593292495,323.25942453761877,56.96173056804054,314.85392922175896,0.3620914389387171,5658.8593433324595,53.659148476847804,5655.571972413605,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,94.31432238887433,5.387657075626979,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.65,0.0,linear,0.6038193742356903,118.93674365245369,20.384759918899004,-38.13725253075431,0.9226509840053968,1549.7179298811218,11.220023686786497,-910.0640081831411,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,25.828632164685363,1.982279060874228,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.65,0.1,linear,0.6356577981375132,116.20343691867522,19.91772568532983,12.340115780039362,0.9649387226077336,1213.7489876802092,12.354442035833804,28.815042397621173,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,20.229149794670153,1.936723948644587,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.65,0.2,linear,0.49561273535252626,137.59491530558827,23.503254990550662,79.00113442678644,0.9470001395553689,1616.442945020756,18.288156041021107,1268.7099892271165,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,26.940715750345934,2.2932485884264713,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.65,0.3,linear,0.021953066402075394,192.70992654455483,33.142189855775655,164.01788610262713,0.8074973415630932,2868.7238878431576,29.170684884970242,2850.021570397754,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,47.81206479738596,3.211832109075914,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.65,0.4,linear,-0.6870718665735551,260.98366372820453,45.910497583533214,246.49396793523985,0.599246882615386,4395.049650255601,42.18109432050906,4384.076692484352,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,73.25082750426002,4.349727728803409,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.7,0.0,linear,0.5802791368686404,123.77394579757811,21.128130426603,-76.40070360019942,0.8784465090153606,1853.4205518224092,11.8424047715961,-1621.7641980748206,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,30.890342530373484,2.062899096626302,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.7,0.1,linear,0.672540698701916,106.97685176629359,18.257365394600406,-29.52886159731959,0.9427963914382969,1330.2151697411275,9.9848917076769,-749.9479368212553,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,22.170252829018793,1.7829475294382264,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.7,0.2,linear,0.6380035805236765,114.6298281908896,19.404826047889983,32.37065571751699,0.965527344658001,1240.0831638583843,12.484675999133188,401.3830852347046,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,20.66805273097307,1.9104971365148267,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.7,0.3,linear,0.33775744866296264,154.68148356365893,26.333703178651852,111.3147822736548,0.8932452138672959,2024.189132073488,20.913484957007565,1869.7438391788683,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,33.736485534558135,2.578024726060982,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.7,0.4,linear,-0.1727912809813723,211.5434783950193,37.05927686186516,187.8997154039381,0.7549748216400993,3322.0349500906996,32.47131436914593,3294.223595402137,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,55.367249168178326,3.525724639916988,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.75,0.0,linear,0.5179086057456741,136.95807969877058,23.331377140306497,-109.5623611937186,0.8266391162744162,2316.3534263131132,15.631206592767583,-2238.571029314277,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,38.60589043855189,2.2826346616461763,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.75,0.1,linear,0.6547345550756116,109.9381223245788,18.721145348743313,-65.81530865769743,0.9069881211010657,1607.3522865910581,10.632011508772475,-1424.875852144283,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,26.789204776517636,1.83230203874298,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.75,0.2,linear,0.6997526230080244,102.53611923703369,17.228107171961703,-8.042425830516619,0.9600643619809489,1161.780030078635,9.520295690851928,-350.30023155872027,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,19.363000501310584,1.7089353206172282,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.75,0.3,linear,0.5324281801779199,127.28281299858254,21.420238284953307,65.63875895521203,0.9389149290508965,1529.2334276112042,14.737997874403206,1020.1698054558324,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,25.48722379352007,2.1213802166430424,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.75,0.4,linear,0.17549534307704118,173.35064564237152,30.161129582423218,137.11802987680974,0.8544364126469028,2468.784584702681,24.434649800272474,2349.6842445975494,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,41.146409745044686,2.8891774273728585,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.8,0.0,linear,0.4313658228335977,154.96613429828227,26.464487731188726,-138.57881158804787,0.7710268456293401,2813.4473215724574,20.313648121762977,-2778.2770066488015,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,46.89078869287429,2.5827689049713713,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.8,0.1,linear,0.601242428611527,121.87519289229336,20.74592898846224,-97.56594983552802,0.8629974519461242,2077.997420685145,14.5485736335041,-2015.4377780519326,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,34.63329034475241,2.031253214871556,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.8,0.2,linear,0.706818232254186,100.69974863212373,16.96090847912938,-43.403872185046026,0.9388921455589576,1242.2305366141773,9.139715797069176,-1008.023133752967,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,20.703842276902954,1.678329143868729,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.8,0.3,linear,0.6425691797977519,110.38697992159655,18.338619052832662,25.672238551574576,0.9570564143732335,1256.1469760156983,10.725462918330825,276.792525948176,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,20.93578293359497,1.8397829986932759,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.8,0.4,linear,0.4060370482153075,144.94157690576253,24.962787551998623,92.68405504057242,0.9144222913057861,1827.9199413350534,17.792393559978535,1523.2123126435363,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,30.465332355584223,2.4156929484293754,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.85,0.0,linear,0.33022613800735856,174.56809936817612,29.90822821156743,-164.18156193598543,0.7139886841699408,3269.4976867649975,24.66454293603368,-3254.4881631204394,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,54.49162811274996,2.9094683228029354,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.85,0.1,linear,0.5246586070698631,139.66332167021542,23.840298491929513,-125.58122146302556,0.8143707753401738,2561.3962652200053,19.05225230865744,-2536.521830323387,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,42.689937753666754,2.327722027836924,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.85,0.2,linear,0.6766508083856022,107.37966064862054,18.15643425512161,-74.60514838021896,0.9075054775263226,1649.3244759629836,12.20907133417229,-1588.3668709831838,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,27.488741266049725,1.7896610108103423,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.85,0.3,linear,0.6930953923962568,103.33059633124364,17.159414149798163,-9.592338275164284,0.9561515953193019,1174.123138940551,9.462969905063694,-379.12860302916687,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,19.568718982342514,1.7221766055207273,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP linear,segment,in_sample,0.85,0.4,linear,0.5519377348789078,126.00066470086766,21.463012804235497,53.47760665565723,0.9463903329676253,1455.3033990766633,13.274044868473489,793.9723726841132,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,24.25505665127772,2.1000110783477943,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.35,0.0,exponential,-3.1607077271137554,430.3812658520194,76.06400048648204,421.024160302588,0.15162293660495518,7630.338270517024,83.77356052883962,7630.338270517024,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,127.17230450861707,7.173021097533657,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.35,0.1,exponential,-4.506443315164803,511.8972323810067,90.19692180793133,508.82654190109764,-0.3297254939400571,9263.462568249302,97.14960217796178,9263.462568249302,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,154.39104280415503,8.531620539683445,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.35,0.2,exponential,-6.425561166605896,607.9912577440213,106.79367213785353,607.3910199877173,-1.0391270878308312,11096.761860660428,111.95419670652167,11096.761860660428,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,184.94603101100714,10.13318762906702,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.35,0.3,exponential,-9.133235259180427,718.3031498938554,125.74151391833229,718.2480044820712,-2.064627744592363,13158.701772255414,128.36637377611035,13158.701772255414,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,219.3116962042569,11.971719164897591,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.35,0.4,exponential,-12.459810029147587,834.3932975275094,146.0597885045318,834.3932975275094,-3.3018521672062544,15319.00422290056,145.88144322701916,15319.00422290056,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,255.31673704834265,13.906554958791823,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.4,0.0,exponential,-1.403412115074366,318.8633473399938,56.28626192553402,296.6679443268911,0.597692309623985,5317.312653369064,60.801865462734675,5317.312653369064,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,88.62187755615106,5.31438912233323,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.4,0.1,exponential,-2.248102513731349,382.88955508852086,67.47309525352243,373.495028225587,0.30849070980220383,6746.296413884807,72.50590190571658,6746.296413884807,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,112.4382735647468,6.381492584808681,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.4,0.2,exponential,-3.5086039895086643,463.15456377203736,81.35630078068893,459.7389465513792,-0.144422026400425,8350.433294744542,85.45992211820646,8350.433294744542,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,139.17388824574238,7.719242729533956,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.4,0.3,exponential,-5.3462613661189895,557.7593475466261,97.65310254264669,556.7388079839388,-0.8267503670747831,10154.630717390155,99.82057705409653,10154.630717390155,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,169.24384528983592,9.295989125777103,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.4,0.4,exponential,-7.651046267006816,658.438005219292,115.32769023040711,658.3659393986973,-1.6701787034841091,12044.895361704655,115.14626282364173,12044.895361704655,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,200.74825602841094,10.973966753654867,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.45,0.0,exponential,-0.4155133730227616,239.43406500833152,42.049179231672,199.94644301246026,0.8227886131217486,3518.29272892065,42.934991522430835,3518.29272892065,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,58.6382121486775,3.9905677501388586,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.45,0.1,exponential,-0.936245807758471,288.5503930212928,50.77758121289825,268.23718425574555,0.6569647652145586,4788.500516045756,53.33857947174808,4788.500516045756,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,79.80834193409594,4.809173217021547,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.45,0.2,exponential,-1.7672015383619626,353.9100705539776,62.119887353942104,344.898444989783,0.37039498579124264,6214.399965698853,64.85326410507241,6214.399965698853,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,103.57333276164755,5.898501175899627,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.45,0.3,exponential,-3.0331782503368956,434.9029766575638,76.09595367073993,431.12054404094727,-0.08748767377669298,7818.131008050508,77.61829071475249,7818.131008050508,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,130.30218346750846,7.24838294429273,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.45,0.4,exponential,-4.662935084722713,522.7446381482833,91.5392659923522,521.4557719651768,-0.6718682954101869,9498.366247441178,91.24112250990379,9498.366247441178,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,158.30610412401964,8.712410635804723,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.5,0.0,exponential,0.13610697821173312,184.03008820935554,32.10160990281462,122.56924196091552,0.9261023343442265,2209.0624628877927,29.06103106407108,2079.0767893619177,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,36.81770771479655,3.0671681368225925,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.5,0.1,exponential,-0.16687771091964687,219.54455942584073,38.433886439849516,184.03090907987226,0.8425567246205187,3231.9278675272735,38.035913048159614,3222.2637977745117,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,53.86546445878789,3.659075990430679,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.5,0.2,exponential,-0.7063050499998214,271.0956755831971,47.491395316483114,253.02604374050597,0.6681778331244295,4505.5733024623005,48.367937694565185,4505.5733024623005,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,75.09288837437167,4.518261259719951,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.5,0.3,exponential,-1.5810866023686048,339.0129020458005,59.2355114436886,330.6259328865538,0.36309806265596367,5948.93124057879,59.856461643277235,5948.93124057879,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,99.1488540096465,5.650215034096675,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.5,0.4,exponential,-2.746230337505419,416.0337634233776,72.79831232492523,411.9276380183605,-0.04380440908832872,7461.142956030395,72.11701025891341,7461.142956030395,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,124.35238260050659,6.933896057056293,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.55,0.0,exponential,0.4296154358949714,147.2009249551945,25.54983227305107,59.26062291874256,0.959879133310893,1524.5029944074638,19.536622630423363,901.5364751775004,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,25.408383240124397,2.4533487492532418,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.55,0.1,exponential,0.27740377793890925,169.81852902394664,29.488031521496964,115.13486575415777,0.9327932633583378,2080.509696911883,26.13856176096265,1940.7973919162237,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,34.67516161519805,2.8303088170657773,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.55,0.2,exponential,-0.057952037244165755,209.23084643929764,36.431096839966145,177.85771544564298,0.8363996586812367,3120.516354634875,35.03223001960269,3107.442396177848,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,52.008605910581245,3.487180773988294,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.55,0.3,exponential,-0.6563999447134805,264.2622319095859,46.0229851842762,248.40306921477736,0.6386520663780103,4419.585976283748,45.32405603934294,4419.585976283748,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,73.6597662713958,4.404370531826432,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.55,0.4,exponential,-1.4912631136565513,330.2507246230961,57.707525672887584,322.3137102436924,0.3572829424396181,5794.323899421569,56.47000932628491,5794.323899421569,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,96.57206499035948,5.504178743718269,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.6,0.0,exponential,0.5657064343854927,126.53767693752248,21.768876871695824,6.503440383598514,0.9531340468850547,1404.2938039449048,13.661558263038243,-79.74711997617867,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,23.40489673241508,2.108961282292041,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.6,0.1,exponential,0.5203123211061241,136.42331962916285,23.563870506417924,57.72149631606247,0.9656325221895853,1421.940676174597,17.58711389643179,872.9087203676506,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,23.699011269576616,2.2737219938193807,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.6,0.2,exponential,0.331330561618022,162.92467576797182,28.156111810285054,115.21744186659058,0.9247341667572966,2077.6696213782666,24.520284925376558,1942.3333076074737,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,34.62782702297111,2.71541126279953,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.6,0.3,exponential,-0.06690720484514423,207.0893864117088,35.845851085178175,179.88401615496377,0.8042693036285865,3153.370708362774,33.56854658867246,3145.131589371215,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,52.5561784727129,3.45148977352848,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.6,0.4,exponential,-0.660813547696129,262.0534307038173,45.639942688626526,247.63543709813595,0.6139840201656582,4410.479096170531,43.653541161338815,4405.308018914218,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,73.50798493617552,4.367557178396955,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.65,0.0,exponential,0.6038193742356903,118.93674365245369,20.384759918899004,-38.13725253075431,0.9226509840053968,1549.7179298811218,11.220023686786497,-910.0640081831411,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,25.828632164685363,1.982279060874228,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.65,0.1,exponential,0.635441303160101,116.02192665253037,19.891172493852782,9.14095294536625,0.9633430026560715,1237.1449522391724,12.292458916839223,-30.68938632729894,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,20.61908253731954,1.9336987775421728,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.65,0.2,exponential,0.5534963736013949,130.7686421763885,22.426977264937882,62.21413345354604,0.9626619363923443,1434.2264099322322,16.6200257127954,956.4717711248453,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,23.903773498870535,2.179477369606475,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.65,0.3,exponential,0.3033172023729649,163.65065573238977,28.06885107312324,121.90635587358283,0.8989552978575629,2192.9105217667266,24.072350291043083,2066.7471081375293,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,36.54850869611211,2.727510928873163,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.65,0.4,exponential,-0.11104127868604041,208.74066881597528,36.136861686203545,184.4461290518956,0.7761357851902384,3242.6986528753587,32.94514910619308,3229.9868892541467,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,54.04497754792264,3.4790111469329212,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.7,0.0,exponential,0.5802791368686404,123.77394579757811,21.128130426603,-76.40070360019942,0.8784465090153606,1853.4205518224092,11.8424047715961,-1621.7641980748206,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,30.890342530373484,2.062899096626302,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.7,0.1,exponential,0.6681616077292519,107.689721310243,18.383673510901964,-32.499512800944615,0.9394369266688076,1361.3950697738062,10.033490562087072,-805.2020492086812,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,22.689917829563438,1.79482868850405,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.7,0.2,exponential,0.6656921545427419,111.09502485596373,18.882905085274505,16.782726242365197,0.9683102061846738,1189.4199488444247,11.737023962106328,111.44759699688176,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,19.823665814073745,1.8515837475993955,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.7,0.3,exponential,0.5268435754380814,131.61934442736063,22.379800490810002,72.21121848954222,0.9469535554998683,1553.5003239806422,16.676097668013917,1142.4175527943742,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,25.891672066344036,2.1936557404560104,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.7,0.4,exponential,0.2486259569309276,167.78953269662577,28.796811384092276,130.28386501226123,0.874953991913674,2328.7787460053823,24.221027091828145,2222.5687781169477,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,38.812979100089706,2.7964922116104294,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.75,0.0,exponential,0.5179086057456741,136.95807969877058,23.331377140306497,-109.5623611937186,0.8266391162744162,2316.3534263131132,15.631206592767583,-2238.571029314277,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,38.60589043855189,2.2826346616461763,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.75,0.1,exponential,0.6472678172529376,111.3508863493603,18.95552659315442,-68.58791644774743,0.902333749910804,1651.4989939232196,10.877592455086802,-1476.4463570392134,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,27.52498323205366,1.8558481058226717,,
hardTrailRun,Stage 3 HRR speed ratio decayed TRIMP exponential,segment,in_sample,0.75,0.2,exponential,0.7045152281254239,101.86087686198255,17.209299416729316,-22.591160007324955,0.9531489755498681,1172.0668742870926,9.246702414286029,-620.9066872473554,rediReadinessFactor,True,decayed,decayedTrimpBefore,18.0,0.85,0.3,1.0,0.5,0.2,19.534447904784876,1.6976812810330424,,
