cohort,fitObjective,activityIndex,segmentIndex,startKm,endKm,distanceKm,avgGrade,meanAltitudeM,elevGainM,elevLossM,progress,gapFactor,altitudePenalty,meanHrReserve,segmentTrimp,cumTrimpBefore,decayedTrimpBefore,terrainFamily,technicalityCombined,actualTimeSec,stage3PredictedTimeSec,stage3ResidualSec,stage3FatigueState,stage3AcuteTrimpCol,stage3FatigueModel
hardRunOrTrailRun,activity,A0060,1,1.0006168843863232,2.000778973534643,1.0001620891483198,0.15449906375027603,414.3024571200148,157.60000000000002,0.0999999999999659,0.40627955105679564,2.2698313355277917,0.00366961720696668,0.7183265306122448,0.49704846033477845,0.37476313452440796,0.37476313452440796,steep_climb,1.0,980.0,795.0217136810863,-184.97828631891366,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0060,2,2.000778973534643,2.9982881626971625,0.9975091891625194,-0.1802535791425296,394.23469286572146,2.0,185.90000000000003,0.6766913955888189,0.7363193385546495,0.0033993067371810293,0.4538074074074074,0.08676943889382283,0.8718115948591865,0.803878563689812,steep_descent,1.0,450.0,448.6591944917137,-1.3408055082862802,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0060,3,2.9982881626971625,3.693756983478339,0.6954688207811763,-0.08593792315601198,240.63565298114642,0.5,60.89999999999998,0.9058588824478828,0.776776441397251,0.001642443523036663,0.5022408963585434,0.055738819626977014,0.9585810337530093,0.744929540726829,descent,0.5568119164726951,238.0,293.52361345973895,55.523613459738954,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0065,0,0.0,1.0000722023968704,1.0000722023968704,0.1262402466121474,259.30003969357404,128.30000000000007,0.20000000000001705,0.06959197683791876,1.9729758147054932,0.0018264603330168105,0.6948587570621468,0.27671378948228553,0.0,0.0,climb,1.0,590.0,651.2372335107342,61.2372335107342,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0065,1,1.0000722023968704,1.9992708578998593,0.9991986555029888,0.0808868500129795,410.50236559555805,104.89999999999998,19.600000000000023,0.2087151430475512,1.7561608988087216,0.0036177071343049816,0.7323114355231144,0.3638298994601834,0.27671378948228553,0.27671378948228553,climb,0.5850611199198299,685.0,582.7855330761964,-102.21446692380357,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0065,2,1.9992708578998593,2.999353849545096,1.000082991645237,0.1290179892345728,504.4502041532779,138.60000000000002,10.299999999999955,0.3478390600480971,1.988856627457592,0.005000144417756869,0.6427436527436526,0.31951298772223624,0.6405436889424689,0.5903839887100771,climb,0.549707131579101,814.0,807.303116122884,-6.696883877115965,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0065,3,2.999353849545096,3.9998680275761944,1.0005141780310982,-0.08467780916478405,508.57242793119366,0.0,87.20000000000005,0.48705452025231033,0.7081480255344831,0.005065532635090464,0.696322517207473,0.15977651429168954,0.9600566766647052,0.8028785154040203,descent,0.5628009821795247,339.0,278.9006574526363,-60.099342547363676,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0065,4,3.9998680275761944,5.000512831590632,1.000644804014438,-0.04782991908665542,436.5261403095107,19.80000000000001,66.69999999999999,0.6263090752671692,0.8839924858494841,0.003979964155371274,0.6834095238095239,0.15793720046919774,1.1198331909563948,0.8171178458385551,descent,1.0,350.0,355.60059999027914,5.600599990279136,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0065,5,5.000512831590632,6.000293941952214,0.9997811103615817,-0.04804850187582941,409.4446845148012,21.399999999999977,72.5,0.7655126183369351,1.0122456764213648,0.0036033190961302086,0.8003603603603604,0.2692367023189692,1.2777703914255925,0.8269367097460563,mixed_climb_descent,1.0,407.0,348.0781327272698,-58.921867272730196,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0065,6,6.000293941952214,7.000559248512674,1.0002653065604603,-0.17180982150493507,264.05416791852775,0.0,172.99999999999997,0.9046897533353997,0.6788850908977263,0.0018746350754165197,0.8546118721461187,0.2861234428894802,1.5470070937445617,0.9462752174371862,steep_descent,1.0,365.0,226.00179931170024,-138.99820068829976,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0065,7,7.000559248512674,7.185255023909297,0.18469577539662296,0.0,199.57305370130206,0.19999999999998863,0.0,0.9871475838517882,1.0,0.001266291969377109,0.859375,0.0509126916435363,1.8331305366340418,1.0608680642808586,flat,0.3739588002570762,64.0,63.218836515864226,-0.7811634841357744,decayed,decayedTrimpBefore,linear
hardRunOrTrailRun,activity,A0067,0,0.0,1.0005443232717286,1.0005443232717286,0.08913813099748732,251.29159523330094,93.80000000000001,3.4000000000000057,0.11940463013206465,1.6676760550110055,0.001746504647153757,0.632509505703422,0.19922572649535022,0.0,0.0,climb,1.0,526.0,607.8866699639019,81.88666996390191,decayed,decayedTrimpBefore,linear
