lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
27,27,Lap 27,2026-02-18T11:18:22Z,0.161,29.0,29.0,20.05,0.0,0.161,175.0,187.0,0.8,85.4,0.02,Run
28,28,Lap 28,2026-02-18T11:18:52Z,0.075,30.0,30.0,9.0,0.0,0.075,180.8,189.0,0.839,88.2,0.02,Run
29,29,Lap 29,2026-02-18T11:19:23Z,0.155,29.0,29.0,19.22,0.0,0.155,184.1,192.0,0.861,89.8,0.02,Run
30,30,Lap 30,2026-02-18T11:19:52Z,0.075,30.0,30.0,8.96,0.0,0.075,186.4,195.0,0.876,90.9,0.03,Run
31,31,Lap 31,2026-02-18T11:20:23Z,0.165,30.0,30.0,19.73,0.0,0.165,187.6,194.0,0.884,91.5,0.03,Run
32,32,Lap 32,2026-02-18T11:20:54Z,0.068,30.0,30.0,8.1,0.0,0.068,187.1,195.0,0.881,91.3,0.03,Run
33,33,Lap 33,2026-02-18T11:21:24Z,0.16,29.0,29.0,19.8,0.0,0.16,187.1,192.0,0.881,91.3,0.02,Run
34,34,Lap 34,2026-02-18T11:21:54Z,0.067,30.0,30.0,8.06,0.0,0.067,187.3,194.0,0.882,91.4,0.03,Run
35,35,Lap 35,2026-02-18T11:22:24Z,0.157,29.0,29.0,19.44,0.0,0.157,187.3,192.0,0.882,91.4,0.02,Run
36,36,Lap 36,2026-02-18T11:22:54Z,0.072,30.0,30.0,8.68,0.0,0.072,187.7,193.0,0.885,91.6,0.03,Run
37,37,Lap 37,2026-02-18T11:23:25Z,0.154,30.0,30.0,18.54,0.0,0.154,186.7,193.0,0.878,91.1,0.03,Run
38,38,Lap 38,2026-02-18T11:23:55Z,1.0,495.0,495.0,7.27,2.6,1.026,146.4,193.0,0.609,71.4,0.17,Run
39,39,Lap 39,2026-02-18T11:32:11Z,0.413,143.0,143.0,10.4,0.0,0.413,151.9,158.0,0.646,74.1,0.06,Run
