lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
37,37,Lap 37,2025-06-29T11:19:11Z,1.0,924.0,924.0,3.89,80.0,1.8,135.3,150.0,0.535,66.0,0.25,Run
38,38,Lap 38,2025-06-29T11:34:35Z,1.0,789.0,789.0,4.57,25.2,1.252,136.2,150.0,0.541,66.4,0.21,Run
39,39,Lap 39,2025-06-29T11:47:44Z,1.0,802.0,802.0,4.5,36.0,1.36,148.8,167.0,0.625,72.6,0.3,Run
40,40,Lap 40,2025-06-29T12:01:07Z,1.0,953.0,953.0,3.78,44.0,1.44,132.4,151.0,0.516,64.6,0.24,Run
41,41,Lap 41,2025-06-29T12:17:00Z,1.0,674.0,674.0,5.33,14.8,1.148,139.0,154.0,0.56,67.8,0.2,Run
42,42,Lap 42,2025-06-29T12:28:15Z,1.0,1147.0,1147.0,3.13,7.0,1.07,133.7,154.0,0.525,65.2,0.29,Run
43,43,Lap 43,2025-06-29T12:47:23Z,1.0,648.0,648.0,5.54,50.0,1.5,128.2,147.0,0.488,62.5,0.14,Recovery
44,44,Lap 44,2025-06-29T12:58:11Z,1.0,1088.0,1088.0,3.31,186.4,2.864,154.3,172.0,0.662,75.3,0.46,Run
45,45,Lap 45,2025-06-29T13:16:20Z,1.0,572.0,572.0,6.3,0.4,1.004,150.8,166.0,0.639,73.6,0.22,Run
46,46,Lap 46,2025-06-29T13:25:52Z,1.0,618.0,618.0,5.83,0.0,1.0,142.7,152.0,0.585,69.6,0.2,Run
47,47,Lap 47,2025-06-29T13:36:10Z,1.0,856.0,856.0,4.21,101.0,2.01,143.3,161.0,0.589,69.9,0.28,Run
48,48,Lap 48,2025-06-29T13:50:26Z,1.0,727.0,727.0,4.97,26.4,1.264,131.9,139.0,0.513,64.3,0.18,Run
49,49,Lap 49,2025-06-29T14:02:34Z,0.751,532.0,532.0,5.08,31.8,1.069,149.5,165.0,0.63,72.9,0.2,Run
