dailyId,athleteId,date,distanceKm,timeSec,distanceEqKm,trimp,ascentM,acuteDistanceKm,chronicDistanceKm,acuteTimeSec,chronicTimeSec,acuteDistanceEqKm,chronicDistanceEqKm,acuteTrimp,chronicTrimp,acuteAscentM,chronicAscentM
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-06-30,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-30,0.0,0.0,0.0,0.0,0.0,7.217657142857142,3.6804321428571427,4947.714285714285,2084.8928571428573,11.786228571428571,5.375789285714285,1.7768636243755478,0.7986846871559875,456.85714285714283,169.53571428571428
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-01,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-01,0.0,0.0,0.0,0.0,0.0,7.217657142857142,3.6804321428571427,4947.714285714285,2084.8928571428573,11.786228571428571,5.375789285714285,1.7768636243755478,0.7986846871559875,456.85714285714283,169.53571428571428
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-02,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-02,0.0,0.0,0.0,0.0,0.0,7.217657142857142,3.6804321428571427,4947.714285714285,2084.8928571428573,11.786228571428571,5.375789285714285,1.7768636243755478,0.7986846871559875,456.85714285714283,169.53571428571428
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-03,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-03,0.0,0.0,0.0,0.0,0.0,6.733657142857142,3.396885714285714,4726.714285714285,1987.0357142857142,11.096514285714287,5.0779571428571435,1.6971378361922003,0.7699221337535676,436.2857142857143,168.10714285714286
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-04,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-04,8.2708,3319.0,12.5308,1.6909259367416427,426.0,7.9152,3.692271428571428,5200.857142857143,2105.5714285714284,12.886628571428572,5.525485714285715,1.9386986842981493,0.8303123457800549,497.14285714285717,183.32142857142858
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-05,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-05,25.3985,30983.0,46.1785,7.713697789682155,2078.0,11.543557142857143,4.599360714285714,9627.0,3212.1071428571427,19.483557142857144,7.174717857142858,3.0406555113955998,1.1058015525544176,794.0,257.5357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-06,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-06,0.0,0.0,0.0,0.0,0.0,4.8099,4.043667857142857,4900.285714285715,2943.5714285714284,8.387042857142857,6.4711678571428575,1.3435176752033995,0.9964579593402643,357.7142857142857,242.75
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-07,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-07,0.0,0.0,0.0,0.0,0.0,4.8099,4.043667857142857,4900.285714285715,2943.5714285714284,8.387042857142857,6.4711678571428575,1.3435176752033995,0.9964579593402643,357.7142857142857,242.75
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-08,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-08,0.0,0.0,0.0,0.0,0.0,4.8099,4.043667857142857,4900.285714285715,2943.5714285714284,8.387042857142857,6.4711678571428575,1.3435176752033995,0.9964579593402643,357.7142857142857,242.75
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-09,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-09,15.6098,7678.0,23.5298,2.8026431729595216,792.0,7.039871428571429,4.287114285714286,5997.142857142857,3100.1071428571427,11.748442857142859,6.945685714285715,1.7438952713404738,1.0324532216700595,470.85714285714283,265.85714285714283
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-10,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-10,0.0,0.0,0.0,0.0,0.0,7.039871428571429,4.287114285714286,5997.142857142857,3100.1071428571427,11.748442857142859,6.945685714285715,1.7438952713404738,1.0324532216700595,470.85714285714283,265.85714285714283
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-11,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-11,0.0,0.0,0.0,0.0,0.0,5.858328571428571,4.287114285714286,5523.0,3100.1071428571427,9.958328571428572,6.945685714285715,1.5023344232345248,1.0324532216700595,410.0,265.85714285714283
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-12,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-12,26.897,11532.0,39.557,6.7037561317145355,1266.0,6.0724,5.047992857142857,2744.285714285714,3427.3571428571427,9.012400000000001,8.132992857142858,1.358057043524865,1.2470662943350028,294.0,308.5
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-13,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-13,0.0,0.0,0.0,0.0,0.0,6.0724,5.047992857142857,2744.285714285714,3427.3571428571427,9.012400000000001,8.132992857142858,1.358057043524865,1.2470662943350028,294.0,308.5
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-14,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-14,32.4822,33819.0,58.1422,8.72645666635599,2566.0,10.712714285714286,6.061364285714285,7575.571428571428,4536.892857142857,17.318428571428573,9.989578571428572,2.6046937101471492,1.5312310692509692,660.5714285714286,392.82142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-15,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-15,0.0,0.0,0.0,0.0,0.0,10.712714285714286,6.061364285714285,7575.571428571428,4536.892857142857,17.318428571428573,9.989578571428572,2.6046937101471492,1.5312310692509692,660.5714285714286,392.82142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-16,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-16,0.0,0.0,0.0,0.0,0.0,8.482742857142856,6.061364285714285,6478.714285714285,4536.892857142857,13.957028571428575,9.989578571428572,2.2043161140100747,1.5312310692509692,547.4285714285714,392.82142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-17,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-17,0.0,0.0,0.0,0.0,0.0,8.482742857142856,5.930603571428571,6478.714285714285,4453.964285714285,13.957028571428575,9.763817857142858,2.2043161140100747,1.488279413256335,547.4285714285714,383.32142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-18,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-18,6.4896,2796.0,10.0396,1.2670681636211933,355.0,9.409828571428571,6.162374999999999,6878.142857142857,4553.821428571428,15.391257142857144,10.122375000000002,2.3853258516702454,1.533531847671378,598.1428571428571,396.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-19,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-19,0.0,0.0,0.0,0.0,0.0,5.5674,6.162374999999999,5230.714285714285,4553.821428571428,9.740257142857145,10.122375000000002,1.4276464042824544,1.533531847671378,417.2857142857143,396.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-20,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-20,25.9166,33543.0,46.5466,4.420731326464845,2063.0,9.269771428571428,7.087967857142857,10022.57142857143,5751.785714285715,16.38977142857143,11.78475357142857,2.0591794509202894,1.6914151093308367,712.0,469.67857142857144
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-21,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-21,5.5522,1874.0,5.8022,0.5360254109515703,25.0,5.422628571428571,7.040725,5459.0,5720.642857142857,8.912628571428572,11.601082142857143,0.8891178430053724,1.6535482131828674,349.0,456.0357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-22,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-22,0.0,0.0,0.0,0.0,0.0,5.422628571428571,7.040725,5459.0,5720.642857142857,8.912628571428572,11.601082142857143,0.8891178430053724,1.6535482131828674,349.0,456.0357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-23,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-23,0.0,0.0,0.0,0.0,0.0,5.422628571428571,7.040725,5459.0,5720.642857142857,8.912628571428572,11.601082142857143,0.8891178430053724,1.6535482131828674,349.0,456.0357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-24,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-24,14.8051,6297.0,23.725099999999998,3.513063389545404,892.0,7.537642857142856,7.448478571428572,6358.571428571428,5890.285714285715,12.30192857142857,12.275978571428572,1.3909840415118586,1.7590833157636523,476.42857142857144,482.75
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-25,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-25,0.0,0.0,0.0,0.0,0.0,6.610557142857142,7.448478571428572,5959.142857142857,5890.285714285715,10.867699999999997,12.275978571428572,1.2099743038516881,1.7590833157636523,425.7142857142857,482.75
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-26,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-26,6.0934,1960.0,7.0234,0.7549838287120346,93.0,7.481042857142856,7.6661,6239.142857142857,5960.285714285715,11.871042857142855,12.526814285714286,1.317829136524836,1.7860470239319393,439.0,486.07142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-27,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-27,24.583,7979.0,31.173,4.588529879417853,659.0,7.290528571428571,6.86065,2587.1428571428573,5063.571428571428,9.674814285714286,10.866007142857143,1.3418003583752658,1.5256386320059552,238.42857142857142,400.5357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-28,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-28,0.0,0.0,0.0,0.0,0.0,6.497357142857142,6.86065,2319.4285714285716,5063.571428571428,8.845928571428571,10.866007142857143,1.2652252996678985,1.5256386320059552,234.85714285714286,400.5357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-29,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-29,0.0,0.0,0.0,0.0,0.0,6.497357142857142,6.86065,2319.4285714285716,5063.571428571428,8.845928571428571,10.866007142857143,1.2652252996678985,1.5256386320059552,234.85714285714286,400.5357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-30,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-30,7.6708,2703.0,8.9908,0.8843750111198123,132.0,7.593185714285714,7.134607142857143,2705.5714285714284,5160.107142857143,10.130328571428569,11.187107142857142,1.391564586970729,1.5572234538316627,253.71428571428572,405.25
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-07-31,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-31,3.661,3414.0,4.591,0.3284602303508965,93.0,6.001171428571429,7.265357142857142,2293.714285714286,5282.035714285715,7.396885714285714,11.351071428571428,0.9366212785143705,1.5689541763441945,139.57142857142858,408.57142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-01,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-01,15.6164,5452.0,20.3064,2.762223180889021,469.0,8.232085714285715,7.5277,3072.5714285714284,5358.214285714285,10.297799999999999,11.628771428571428,1.331224590069945,1.6072147922066011,206.57142857142858,410.10714285714283
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-02,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-02,0.0,0.0,0.0,0.0,0.0,7.3616,6.620610714285713,2792.5714285714284,4251.678571428572,9.294457142857143,9.979539285714285,1.2233697573967972,1.3317255854322385,193.28571428571428,335.89285714285717
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-03,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-03,25.8671,10390.0,30.5271,3.286351641038467,466.0,7.545042857142858,7.544435714285714,3137.0,4622.75,9.202185714285715,11.069792857142858,1.0373442947711706,1.449095286897898,165.71428571428572,352.5357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-04,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-04,0.0,0.0,0.0,0.0,0.0,7.545042857142858,7.544435714285714,3137.0,4622.75,9.202185714285715,11.069792857142858,1.0373442947711706,1.449095286897898,165.71428571428572,352.5357142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-05,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-05,7.6055,2618.0,9.3555,0.9898160458038873,175.0,8.631542857142858,7.816060714285714,3511.0,4716.25,10.538685714285716,11.403917857142858,1.178746587028869,1.4844458599623227,190.71428571428572,358.7857142857143
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-06,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-06,11.8779,3783.0,13.677900000000001,1.813183978061174,180.0,9.232557142857143,7.682778571428571,3665.285714285714,4577.142857142857,11.208271428571427,11.052064285714286,1.3114335823062062,1.4491080315730958,197.57142857142858,336.92857142857144
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-07,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-07,0.0,0.0,0.0,0.0,0.0,8.709557142857141,7.682778571428571,3177.5714285714284,4577.142857142857,10.552414285714287,11.052064285714286,1.2645106922560783,1.4491080315730958,184.28571428571428,336.92857142857144
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-08,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-08,0.0,0.0,0.0,0.0,0.0,6.478642857142857,7.682778571428571,2398.714285714286,4577.142857142857,7.6515,11.052064285714286,0.8699073807005038,1.4491080315730958,117.28571428571429,336.92857142857144
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-09,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-09,0.0,0.0,0.0,0.0,0.0,6.478642857142857,6.7221714285714285,2398.714285714286,4165.285714285715,7.6515,9.639314285714287,0.8699073807005038,1.2096881697261481,117.28571428571429,291.7142857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-10,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-10,0.0,0.0,0.0,0.0,0.0,2.783342857142857,6.7221714285714285,914.4285714285714,4165.285714285715,3.2904857142857145,9.639314285714287,0.40042857483786565,1.2096881697261481,50.714285714285715,291.7142857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-11,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-11,13.2005,5476.0,15.6705,1.6986997053336166,247.0,4.669128571428572,6.033539285714285,1696.7142857142858,3153.035714285714,5.529128571428572,8.122467857142857,0.6430999613140965,0.9586968496896349,86.0,208.89285714285714
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-12,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-12,39.4763,24817.0,45.786300000000004,3.4250405058534237,631.0,9.2221,7.443407142857143,4868.0,4039.3571428571427,10.733528571428574,9.757692857142857,0.9909891698926019,1.0810197248986857,151.14285714285714,231.42857142857142
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-13,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-13,0.0,0.0,0.0,0.0,0.0,7.525257142857144,7.443407142857143,4327.571428571428,4039.3571428571427,8.779542857142857,9.757692857142857,0.7319628873124342,1.0810197248986857,125.42857142857143,231.42857142857142
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-14,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-14,0.0,0.0,0.0,0.0,0.0,7.525257142857143,7.443407142857143,4327.571428571428,4039.3571428571427,8.779542857142857,9.757692857142857,0.7319628873124342,1.0810197248986857,125.42857142857143,231.42857142857142
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-15,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-15,6.8162,4629.0,9.8162,1.7747919385111304,300.0,8.499,7.455071428571428,4988.857142857143,4104.821428571428,10.181857142857142,9.749714285714287,0.9855045928140242,1.0991527168590405,168.28571428571428,229.46428571428572
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-16,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-16,0.0,0.0,0.0,0.0,0.0,8.499,7.455071428571428,4988.857142857143,4104.821428571428,10.181857142857142,9.749714285714287,0.9855045928140242,1.0991527168590405,168.28571428571428,229.46428571428572
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-17,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-17,13.1127,4622.0,15.1927,1.699071037455226,208.0,10.37224285714286,6.997789285714286,5649.142857142857,3071.9285714285716,12.352242857142857,8.629932142857141,1.2282290267361995,1.0019505636801256,198.0,163.21428571428572
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-18,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-18,3.9606,3815.0,5.2206,0.5362088969143597,126.0,9.052257142857142,6.940946428571428,5411.857142857143,3141.25,10.859399999999999,8.609160714285713,1.062158911247734,1.0019571167502253,180.71428571428572,166.82142857142858
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-19,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-19,3.9874,1610.0,5.997400000000001,0.9318908904353626,201.0,3.9824142857142855,7.083353571428572,2096.5714285714284,3198.75,5.1752714285714285,8.823353571428571,0.7059946804737253,1.035238934265774,119.28571428571429,174.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-20,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-20,0.0,0.0,0.0,0.0,0.0,3.9824142857142855,7.083353571428572,2096.5714285714284,3198.75,5.1752714285714285,8.823353571428571,0.7059946804737253,1.035238934265774,119.28571428571429,174.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-21,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-21,0.0,0.0,0.0,0.0,0.0,3.9824142857142855,6.554600000000001,2096.5714285714284,2973.8571428571427,5.1752714285714285,7.9760285714285715,0.7059946804737253,0.9097723846391522,119.28571428571429,142.14285714285714
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-22,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-22,1.8636,820.0,2.3636,0.17727677773080683,50.0,3.2748999999999997,6.621157142857143,1552.4285714285713,3003.1428571428573,4.110614285714286,8.060442857142856,0.477778228933679,0.9161036981295382,83.57142857142857,143.92857142857142
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-23,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-23,58.1366,42256.0,108.2266,17.24560761328335,5009.0,11.580128571428572,8.479842857142858,7589.0,4442.285714285715,19.57155714285714,11.674842857142858,2.9414364594027296,1.5050545475785138,799.1428571428571,319.5
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-24,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-24,0.0,0.0,0.0,0.0,0.0,9.706885714285715,7.601878571428571,6928.714285714285,4157.321428571428,17.40117142857143,10.561521428571428,2.6987120254805537,1.3411784804564475,769.4285714285714,295.9642857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-25,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-25,0.0,0.0,0.0,0.0,0.0,9.141085714285714,7.601878571428571,6383.714285714285,4157.321428571428,16.65537142857143,10.561521428571428,2.622110754492788,1.3411784804564475,751.4285714285714,295.9642857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-26,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-26,0.0,0.0,0.0,0.0,0.0,8.571457142857144,7.601878571428571,6153.714285714285,4157.321428571428,15.798600000000002,10.561521428571428,2.4889834844305936,1.3411784804564475,722.7142857142857,295.9642857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-27,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-27,0.0,0.0,0.0,0.0,0.0,8.571457142857144,7.327921428571429,6153.714285714285,4060.785714285714,15.798600000000002,10.240421428571429,2.4889834844305936,1.3095936586307402,722.7142857142857,291.25
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-28,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-28,4.2365,4338.0,6.3065,0.4500799395524182,207.0,9.176671428571428,7.3484750000000005,6773.428571428572,4093.785714285714,16.699528571428573,10.301689285714287,2.553280618652367,1.3139372196736514,752.2857142857143,295.32142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-29,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-29,0.0,0.0,0.0,0.0,0.0,8.910442857142858,6.7907464285714285,6656.285714285715,3899.0714285714284,16.36187142857143,9.576460714285716,2.5279553646908233,1.2152863917847578,745.1428571428571,278.57142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-30,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-30,0.0,0.0,0.0,0.0,0.0,0.6052142857142858,6.7907464285714285,619.7142857142857,3899.0714285714284,0.9009285714285734,9.576460714285716,0.06429713422177352,1.2152863917847578,29.571428571428573,278.57142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-08-31,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-31,6.7653,3132.0,10.8653,1.758743218193837,410.0,1.5716857142857141,6.1085392857142855,1067.142857142857,3639.8571428571427,2.4531142857142876,8.874253571428572,0.3155461653923216,1.1607289481117353,88.14285714285714,276.57142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-01,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-01,0.0,0.0,0.0,0.0,0.0,1.5716857142857141,6.1085392857142855,1067.142857142857,3639.8571428571427,2.4531142857142876,8.874253571428572,0.3155461653923216,1.1607289481117353,88.14285714285714,276.57142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-02,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-02,0.0,0.0,0.0,0.0,0.0,1.5716857142857141,5.836914285714285,1067.142857142857,3546.3571428571427,2.4531142857142876,8.540128571428571,0.3155461653923216,1.1253783750473108,88.14285714285714,270.32142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-03,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-03,0.0,0.0,0.0,0.0,0.0,1.5716857142857141,5.412703571428572,1067.142857142857,3411.25,2.4531142857142876,8.051632142857143,0.3155461653923216,1.060621804402269,88.14285714285714,263.89285714285717
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-04,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-04,0.0,0.0,0.0,0.0,0.0,0.9664714285714285,5.412703571428572,447.42857142857144,3411.25,1.5521857142857163,8.051632142857143,0.25124903117054764,1.060621804402269,58.57142857142857,263.89285714285717
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-05,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-05,0.0,0.0,0.0,0.0,0.0,0.9664714285714285,5.412703571428572,447.42857142857144,3411.25,1.5521857142857163,8.051632142857143,0.25124903117054764,1.060621804402269,58.57142857142857,263.89285714285717
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-06,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-06,24.5168,14017.0,39.546800000000005,4.697570243433255,1503.0,4.468871428571428,6.288303571428571,2449.8571428571427,3911.8571428571427,7.201728571428574,9.464017857142858,0.9223304945181555,1.228392170239171,273.2857142857143,317.57142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-07,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-07,0.0,0.0,0.0,0.0,0.0,3.5024,6.288303571428571,2002.4285714285713,3911.8571428571427,5.64954285714286,9.464017857142858,0.6710814633476073,1.228392170239171,214.71428571428572,317.57142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-08,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-08,0.0,0.0,0.0,0.0,0.0,3.5024,5.816857142857144,2002.4285714285713,3716.285714285714,5.64954285714286,8.904357142857142,0.6710814633476073,1.1677243236201131,214.71428571428572,308.75
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-09,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-09,18.7432,8723.0,25.6032,3.158384643693541,686.0,6.180000000000001,5.076389285714285,3248.5714285714284,3141.5,9.30714285714286,8.183532142857144,1.1222792695895418,1.1582008999715458,312.7142857142857,310.7142857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-10,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-10,5.973,2447.0,8.562999999999999,1.0241925607690692,259.0,7.033285714285715,5.289710714285714,3598.1428571428573,3228.8928571428573,10.530428571428574,8.489353571428571,1.2685924925565517,1.1947792057132982,349.7142857142857,319.9642857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-11,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-11,0.0,0.0,0.0,0.0,0.0,7.033285714285715,5.289710714285714,3598.1428571428573,3228.8928571428573,10.530428571428574,8.489353571428571,1.2685924925565517,1.1947792057132982,349.7142857142857,319.9642857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-12,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-12,7.0013000000000005,2247.0,7.231300000000001,0.7038554879370023,23.0,8.03347142857143,5.29632142857143,3919.1428571428573,3143.8214285714284,11.563471428571432,8.397035714285716,1.369143276547552,1.156531475335651,353.0,310.07142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-13,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-13,0.0,0.0,0.0,0.0,0.0,4.531071428571429,5.29632142857143,1916.7142857142858,3143.8214285714284,5.913928571428573,8.397035714285716,0.6980618131999441,1.156531475335651,138.28571428571428,310.07142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-14,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-14,8.9125,6794.0,19.8125,3.5733892584565163,1090.0,5.804285714285714,5.146314285714285,2887.285714285714,3221.3928571428573,8.744285714285716,8.562028571428572,1.2085459929794464,1.2234714117999828,294.0,341.57142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-15,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-15,9.4635,4617.0,13.6035,1.146525802515287,414.0,7.156214285714286,5.342846428571428,3546.8571428571427,3250.035714285714,10.68764285714286,8.861417857142857,1.3723353933387732,1.245268444142873,353.14285714285717,351.85714285714283
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-16,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-16,5.4931,2882.0,10.3331,1.1980047852121045,484.0,5.263342857142858,5.396621428571428,2712.4285714285716,3295.464285714286,8.506200000000002,9.016264285714286,1.092281127841425,1.254772511813471,324.2857142857143,361.9642857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-17,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-17,0.0,0.0,0.0,0.0,0.0,4.410057142857143,5.396621428571428,2362.8571428571427,3295.464285714286,7.282914285714289,9.016264285714286,0.9459679048744152,1.254772511813471,287.2857142857143,361.9642857142857
