activityId,athleteId,startDate,sportType,category,source,distanceKm,timeSec,ascentM,distanceEqKm,trimp,avgHr,hrSpeedShift,hrZone_z1_upper,hrZone_z2_upper,hrZone_z3_upper,hrZone_z4_upper,hrZone_gmm_sample_count,hrZone_gmm_fit_date,hrZone_zone_count
14215446428,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-18,Run,RUN,strava,6.0766,1725.0,79.0,6.8666,0.8435238131109387,161.1,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14224884220,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-19,Run,RUN,strava,6.018,2760.0,85.0,6.867999999999999,0.5429262338616824,123.8,20.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14243922808,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-21,Run,RUN,strava,11.4596,3758.0,171.0,13.1696,2.0380580803980144,165.8,-54.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14255253662,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-22,RockClimbing,OTHER,strava,0.0,4372.0,0.0,0.0,1.0336564717874277,130.7,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14261379407,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-23,Workout,OTHER,strava,0.1128,3994.0,0.0,0.1128,0.5529022689151017,111.6,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14275324938,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-24,RockClimbing,OTHER,strava,0.0,5908.0,0.0,0.0,1.339567304576204,129.1,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14283547293,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-25,Run,RUN,strava,6.3695,1893.0,51.0,6.8795,1.0288642504587384,165.9,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14297933588,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-27,Ride,RIDE,strava,10.2044,1896.0,77.0,4.601319999999999,0.6569994917512573,146.1,-34.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14300194854,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-27,TrailRun,TRAIL_RUN,strava,23.5397,10836.0,1174.0,35.2797,6.353709153161288,169.4,60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14300887864,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-27,Ride,RIDE,strava,8.608799999999999,1843.0,31.0,3.20264,0.4380050324335112,130.9,43.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14335418358,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-30,Ride,RIDE,strava,21.6833,3555.0,91.0,8.32499,0.7244819835973952,125.1,-7.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14345639474,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-01,Workout,OTHER,strava,1.5275999999999998,3019.0,0.0,1.5275999999999998,0.7516268155779113,132.7,35.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14345953945,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-01,Workout,OTHER,strava,0.5672999999999999,1071.0,0.0,0.5672999999999999,0.182734885776279,118.7,-53.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14347510613,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-01,TrailRun,TRAIL_RUN,strava,3.8259,1580.0,213.0,5.9559,0.9732981153955208,171.7,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14355034379,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-02,Ride,RIDE,strava,46.2874,9037.0,336.0,20.60622,1.5243930759861086,118.3,-21.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14357082189,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-02,Ride,RIDE,strava,8.6119,1721.0,65.0,3.88357,0.3038007861057466,119.9,60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14364040304,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-03,Ride,RIDE,strava,62.7871,11132.0,992.0,38.67613,3.3124998441880256,139.8,36.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14375022600,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-04,RockClimbing,OTHER,strava,0.0,7222.0,0.0,0.0,1.0181523662239655,112.2,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14388179928,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-05,TrailRun,TRAIL_RUN,strava,8.0502,3356.0,383.0,11.8802,1.788493977225125,165.0,-53.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14392295931,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-06,WeightTraining,OTHER,strava,0.0,2262.0,0.0,0.0,0.2035088214484109,98.5,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14396720113,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-06,Soccer,OTHER,strava,8.2189,5458.0,8.6,8.3049,2.337201722638631,155.2,-13.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14398528241,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-06,Ride,RIDE,strava,5.856,1298.0,22.0,2.1968,0.4226423051842172,143.5,-33.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14407914943,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-07,Run,RUN,strava,8.7523,2925.0,38.0,9.1323,1.055194255367833,147.8,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14438190232,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-10,Hike,HIKE,strava,10.9922,9931.0,651.0,17.502200000000002,1.5132362913811506,114.8,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14453764458,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-12,WeightTraining,OTHER,strava,0.0,1994.0,0.0,0.0,0.0857073208711869,81.0,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14463621310,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-13,Ride,RIDE,strava,7.4668,1106.0,42.0,3.08004,0.2956883784677823,135.5,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14469476673,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-13,Ride,RIDE,strava,22.9018,4490.0,605.0,18.97054,1.631256609449464,148.1,-14.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14474795216,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-14,Ride,RIDE,strava,7.5995,1159.0,36.0,2.9998499999999995,0.2459262452986882,126.6,10.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14511853016,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-17,TrailRun,TRAIL_RUN,strava,7.8612,3409.0,384.0,11.7012,1.633926561250474,160.2,38.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14516895853,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-18,RockClimbing,OTHER,strava,0.0,4748.0,0.0,0.0,0.7648398338992584,116.7,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14519888424,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-18,RockClimbing,OTHER,strava,0.0,4078.0,0.0,0.0,0.4523139609953435,104.6,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14521109778,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-18,Workout,OTHER,strava,0.051,65.0,52.0,0.5710000000000001,0.0073049633869524,105.0,0.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14521109818,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-18,Swim,OTHER,strava,0.6515,1297.0,0.0,0.6515,0.2335062020690468,120.6,-14.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14531574734,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-19,Run,RUN,strava,12.6444,4250.0,57.0,13.2144,1.4243185799094908,144.7,-10.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14594815814,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-25,Run,RUN,strava,6.0766,2179.0,32.0,6.3966,0.6842156949541537,142.0,-31.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14608132650,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-27,Ride,RIDE,strava,5.476100000000001,1217.0,43.0,2.5028300000000003,0.3212804717715479,135.0,-8.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14628125298,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-28,Hike,HIKE,strava,12.8388,14212.0,1502.0,27.8588,4.187558375927233,139.4,-30.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14632993493,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-29,Hike,HIKE,strava,14.7031,24131.0,1781.0,32.513099999999994,4.223801236602376,119.6,17.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14643792080,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-30,Hike,HIKE,strava,18.627,26936.0,2144.0,40.067,4.7414976372571696,119.8,-15.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14655321460,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-31,Hike,HIKE,strava,9.9039,13619.0,983.0,19.7339,1.9374924436834,112.5,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14655321499,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-05-31,Hike,HIKE,strava,26.1848,21066.0,903.0,35.2148,3.1815879795174613,114.5,34.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14661980452,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-01,Hike,HIKE,strava,10.9143,10720.0,483.0,15.7443,1.289558436146102,107.1,18.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14665294766,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-01,Hike,HIKE,strava,12.3471,13991.0,764.0,19.9871,1.787364288397049,109.0,18.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14707359985,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-05,Run,RUN,strava,7.9393,2740.0,40.0,8.3393,0.8053514952677523,139.3,-38.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14736619046,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-08,TrailRun,TRAIL_RUN,strava,15.5594,7519.0,414.0,19.6994,3.061620609996293,153.0,-36.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14754501117,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-10,Workout,OTHER,strava,2.2251,4423.0,0.0,2.2251,0.5632748591841343,108.9,21.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14765648151,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-11,TrailRun,TRAIL_RUN,strava,8.793299999999999,3295.0,145.0,10.243299999999998,1.7947758277252557,166.0,-37.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14786517714,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-13,WeightTraining,OTHER,strava,0.0,1545.0,0.0,0.0,0.6422336548066276,153.9,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14792493901,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-14,TrailRun,TRAIL_RUN,strava,5.5924,2369.0,72.0,6.312399999999999,0.6945900970961246,139.2,-18.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14814572227,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-16,Run,RUN,strava,1.3209000000000002,425.0,20.0,1.5209,0.1515199149683204,147.3,-15.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14818168652,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-16,Ride,RIDE,strava,5.0339,888.0,41.0,2.33017,0.2808739419867332,142.3,-12.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14819521206,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-16,Hike,HIKE,strava,1.3403,1617.0,176.0,3.1003,0.3627937230137498,128.7,57.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14819521358,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-16,TrailRun,TRAIL_RUN,strava,1.4466,710.0,9.0,1.5366000000000002,0.2555293307268558,147.7,-30.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14830689763,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-17,Soccer,OTHER,strava,6.8472,5158.0,17.3,7.0202,2.544763327072803,161.5,-14.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14841186838,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-18,Ride,RIDE,strava,23.7612,4921.0,620.0,19.52836,1.673024355904276,145.3,7.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14852373707,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-19,TrailRun,TRAIL_RUN,strava,3.6613,2322.0,266.0,6.321300000000001,1.2026463678497563,163.7,32.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14868762381,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-21,Ride,RIDE,strava,42.147400000000005,6863.0,992.0,32.48422,3.431273239652755,162.1,-13.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14872155418,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-21,Ride,RIDE,strava,45.6062,6362.0,410.0,21.88186,2.230883784369265,146.6,-29.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14882763820,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-22,Kayaking,OTHER,strava,16.7112,9941.0,41.6,17.127200000000002,1.855826861489937,121.9,54.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14893241615,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-23,TrailRun,TRAIL_RUN,strava,6.875,2746.0,407.0,10.945,1.5962985030947028,169.0,-36.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14902357184,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-24,Swim,OTHER,strava,1.15,1629.0,0.0,1.15,0.3952533986503658,131.7,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14915118140,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-25,RockClimbing,OTHER,strava,0.0,4763.0,0.0,0.0,0.8990844747216649,122.3,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14925548309,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-26,TrailRun,TRAIL_RUN,strava,3.388,1547.0,144.0,4.827999999999999,0.5580805172834318,147.8,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14932635599,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-27,Ride,RIDE,strava,5.3708,886.0,27.0,2.15124,0.3599363671661391,152.9,-5.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14953411411,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-06-29,TrailRun,TRAIL_RUN,strava,47.1356,33087.0,3054.0,77.6756,11.879964853345404,147.6,-29.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
14986649884,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-02,Ride,RIDE,strava,24.5149,5020.0,799.0,23.33447,1.7854916689247875,147.2,28.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15006965127,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-04,TrailRun,TRAIL_RUN,strava,0.0208,5.0,0.0,0.0208,0.0007529141235893,114.4,0.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15007483824,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-04,TrailRun,TRAIL_RUN,strava,8.25,3314.0,426.0,12.51,1.6901730226180534,163.0,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15018253166,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-05,TrailRun,TRAIL_RUN,strava,25.3985,30983.0,2078.0,46.1785,7.713697789682155,132.7,-27.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15036444458,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-07,WeightTraining,OTHER,strava,0.0,2411.0,0.0,0.0,0.2476189150552906,102.3,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15036680180,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-07,Ride,RIDE,strava,5.0462,836.0,42.0,2.35386,0.2735247907126019,143.7,-5.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15048233949,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-08,Ride,RIDE,strava,21.896,3909.0,625.0,19.0688,1.5518144567030023,151.9,-35.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15050065881,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-08,Rowing,OTHER,strava,5.0007,2915.0,53.3,5.5337000000000005,0.5321990659429354,121.1,31.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15059995436,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-09,TrailRun,TRAIL_RUN,strava,15.6098,7678.0,792.0,23.5298,2.8026431729595216,148.3,60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15081799268,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-11,Ride,RIDE,strava,28.6126,3970.0,233.0,13.24378,0.9782830908415712,132.3,-5.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15087396899,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-12,TrailRun,TRAIL_RUN,strava,26.897,11532.0,1266.0,39.557,6.703756131714536,169.0,-25.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15099779829,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-13,Ride,RIDE,strava,60.1253,11544.0,1670.0,51.43759,3.133255439003064,136.1,2.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15114097922,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-14,TrailRun,TRAIL_RUN,strava,32.4822,33819.0,2566.0,58.1422,8.72645666635599,134.1,60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15125369234,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-15,Ride,RIDE,strava,8.1419,1553.0,25.0,2.94257,0.1953063272329341,108.5,-33.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15134578766,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-16,Swim,OTHER,strava,0.95,1343.0,0.0,0.95,0.2888013260596456,127.1,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15147155296,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-17,Ride,RIDE,strava,34.651300000000006,4714.0,211.0,14.61539,1.117415975506704,130.8,1.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15157142623,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-18,TrailRun,TRAIL_RUN,strava,6.4896,2796.0,355.0,10.0396,1.2670681636211931,157.7,-21.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15168061040,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-19,Ride,RIDE,strava,65.1794,10517.0,1039.0,40.33382,2.611655158122866,132.6,-49.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15179557231,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-20,TrailRun,TRAIL_RUN,strava,25.9166,33543.0,2063.0,46.5466,4.420731326464845,110.0,60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15190270824,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-21,Run,RUN,strava,5.5522,1874.0,25.0,5.8022,0.5360254109515703,138.2,-45.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15196644330,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-22,RockClimbing,OTHER,strava,0.0,4198.0,0.0,0.0,0.5584249137247442,110.3,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15224440864,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-24,TrailRun,TRAIL_RUN,strava,14.8051,6297.0,892.0,23.7251,3.513063389545404,167.1,60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15244528478,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-26,Run,RUN,strava,6.0934,1960.0,93.0,7.0234,0.7549838287120346,150.6,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15250276952,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-27,TrailRun,TRAIL_RUN,strava,24.583,7979.0,659.0,31.173,4.588529879417853,168.5,-57.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15288943529,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-30,Run,RUN,strava,7.6708,2703.0,132.0,8.9908,0.8843750111198123,143.7,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15299920524,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-07-31,Hike,HIKE,strava,3.661,3414.0,93.0,4.591,0.3284602303508965,100.4,-15.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15310799882,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-01,Run,RUN,strava,15.6164,5452.0,469.0,20.3064,2.762223180889021,162.7,-20.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15322584217,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-02,Ride,RIDE,strava,45.4511,6464.0,617.0,25.97533,2.079502938979041,143.0,-5.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15329205386,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-03,TrailRun,TRAIL_RUN,strava,25.8671,10390.0,466.0,30.5271,3.286351641038467,142.3,-10.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15344475059,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-04,Ride,RIDE,strava,10.9414,1447.0,119.0,5.662419999999999,0.4067463521547326,137.5,-51.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15345566855,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-04,Ride,RIDE,strava,10.9385,1672.0,176.0,6.80155,0.4369477594286928,134.6,11.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15354722042,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-05,Run,RUN,strava,7.6055,2618.0,175.0,9.3555,0.9898160458038872,149.8,-26.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15367390310,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-06,Run,RUN,strava,11.8779,3783.0,180.0,13.6779,1.813183978061174,160.2,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15424641872,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-11,Run,RUN,strava,13.2005,5476.0,247.0,15.6705,1.6986997053336166,141.5,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15434616056,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-12,Hike,HIKE,strava,39.4763,24817.0,631.0,45.7863,3.425040505853424,111.5,-5.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15469601324,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-15,TrailRun,TRAIL_RUN,strava,6.8162,4629.0,300.0,9.8162,1.7747919385111304,150.4,-19.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15493651485,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-17,TrailRun,TRAIL_RUN,strava,13.1127,4622.0,208.0,15.1927,1.699071037455226,148.6,-30.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15501822571,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-18,Hike,HIKE,strava,3.9606,3815.0,126.0,5.2206,0.5362088969143597,112.1,46.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15516236744,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-19,TrailRun,TRAIL_RUN,strava,3.9874,1610.0,201.0,5.997400000000001,0.9318908904353626,168.8,-60.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15534565534,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-21,RockClimbing,OTHER,strava,0.0,3604.0,0.0,0.0,0.5873197353455538,117.1,,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15549297075,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-22,TrailRun,TRAIL_RUN,strava,1.8636,820.0,50.0,2.3636,0.1772767777308068,127.3,-18.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15563904138,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-23,TrailRun,TRAIL_RUN,strava,58.1366,42256.0,5009.0,108.2266,17.24560761328335,153.1,-36.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15619187070,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-28,TrailRun,TRAIL_RUN,strava,4.2365,4338.0,207.0,6.3065,0.4500799395524182,102.6,-37.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15652573322,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-08-31,TrailRun,TRAIL_RUN,strava,6.7653,3132.0,410.0,10.8653,1.758743218193837,167.4,34.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15656127039,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-01,Ride,RIDE,strava,7.8754,1240.0,42.0,3.20262,0.3079254916870166,132.6,30.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15661041895,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-01,Ride,RIDE,strava,8.1573,1579.0,18.0,2.8071899999999994,0.3752631287099913,130.9,-21.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15661705494,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-01,Ride,RIDE,strava,4.338100000000001,752.0,13.0,1.56143,0.2226707779121216,139.6,-8.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15664189614,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-01,Ride,RIDE,strava,3.7689,744.0,10.0,1.3306699999999998,0.1924663034643188,134.2,-8.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15667704542,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-02,Ride,RIDE,strava,7.9905,1279.0,42.0,3.23715,0.3759286724260785,139.3,-57.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15672998121,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-02,Ride,RIDE,strava,7.896,1124.0,33.0,3.0288,0.2856283279524521,133.5,13.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15674257200,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-02,Ride,RIDE,strava,4.7235,1137.0,17.0,1.75705,0.1517131922482023,110.4,32.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
15676219266,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-02,Ride,RIDE,strava,4.0291,1013.0,15.0,1.50873,0.063344789016995,89.1,0.0,143.24948926026184,158.6833818085684,171.814333017708,,,,4
