activityId,athleteId,source,startTime,distanceKm,elapsedSec,movingSec,ascentM,avgHr,maxHr,hasTimeseries,polyline,rawJsonPath
14628125298,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-05-28T10:31:19Z,12.838799999999999,24130,14212,1502.0,139.4,173.0,True,}`wbG}qmt@kGfGqAdAzdIk{Q_@eAIy@mAgCD\LBz@hBv@lCr@LX]x@_Fl@sAKSFi@RE\kA|@y@R{ANA`@Yb@kAbA_AIAlBy@b@g@T@?a@ZKRk@JJJALUFXNADZLOFp@PTDEd@dA?dBHj@ClBX`@Lp@JEC\`C`ChBnCVx@bAfAhBv@RZnAn@fAPf@GBQ`@Y`@?d@LFr@TUz@@`EjBtBR|@h@|@zAZdAJ`A?fEx@o@tBs@z@k@d@}@H\Kx@^IId@DJh@SBL[r@j@P\g@pAq@JUVAKGBKf@m@j@AjB}@DX^E^{@HqAe@s@WcAQ{CSkAKmCRoAd@oFx@yAf@oBLiBRa@N?n@kB@[\_@dAg@h@PTUb@Cr@u@X_AtAkAx@CxB^jAq@ZFx@_@jAkAt@?n@Z~DwIvAmA`BcELqA`@gAjA}@\?jAo@Xe@`CcBZw@dA@d@{@`@KRVLGQhAP@?LH?Vo@b@FDhBJ@JQtAXlCB`EzBl@W]W?Od@ErCcBlBi@wAg@aBSqAoAb@C`AUx@c@_AOy@q@y@oDe@gACWJGGkBUa@gBeBWuAHaB]EgAgCkBdAcAPRo@z@m@XsAw@AHk@qANBYSE^s@k@Iv@kC`A_BOMTo@h@W^g@jACtBXHMOi@RO@MOe@iB}Ak@}@eC}@OSNqBp@S^{@_@`AYRYEV@`@YJi@ZQT_@Zw@vBqAN[XQPg@LHBdAxA}@j@i@zDq@pAi@JWNj@PMNk@JCDVX]b@BVs@TKL@@Nb@]j@d@GRRDj@{@Fq@Vm@Fu@MKHq@XWRC^Jt@Y`@\DULDAJPQ@WQYH@IBFIBqANi@^[MaDj@cCC_@`@aATaCGW^gAb@sCGiB?kG@UHM^}Db@}Ar@kAPHt@xAJ@\_ATMNw@r@SJe@ZQa@{@lBsAf@kA?iC_@{AOuAHmDQmCDeAIKFuAHELcCIc@dAuE\}DUmCBeAJg@w@oCAkAW}@IeAXkEj@kCp@sAxD}CLy@RSb@sAf@G\s@n@}CAaFLqBxB}AV\`AN^k@@_Ab@i@Z_A@]~@sCp@qAf@@P`@JWXKAQIGNSVKl@NAVh@f@E|AWbBZ`@DtAZr@,raw/strava/14628125298.json
14632993493,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-05-29T07:54:45Z,14.703100000000001,36488,24131,1781.0,119.6,184.0,True,wldbG{pju@~CElAs@|AMfBnA^xF]bDhCbFnB`B|@?f@x@f@EPa@Ph@TAD{A\a@Ll@r@_@HTl@o@xApA`B@p@m@\sCV]`@jAl@i@?z@`BXvDi@?]^DbAgBdBj@tBa@^d@?hAj@h@`AGB[vANx@Ub@JLp@VJd@U^`@dB@MhAj@VTzB\b@@`AjAa@`@Lx@q@Zy@r@Un@yBpAy@A\PEVaAn@AXeBp@gADiAZnB`@e@j@DPa@LNPa@@mAg@u@JkDQq@TYX}BUw@R_@`AeAlBGv@{Az@gGp@oGMeDd@cBKuADu@RGIcAPyANFb@sC~AoCnA]fBr@`AG\o@hDy@vA{@vA{AXj@x@@Q_@rD_@b@c@~@[vE@b@VfD[`EpCfBfBnCj@p@jAp@TOXd@v@^dBb@r@`@VG~@c@j@Ez@z@LxAq@B^`@?@VXH~Ci@bAl@TIB^f@Wd@X`Aq@t@JV`@dAELPIZx@ENhAQRQxA^f@Xn@Nv@Kt@l@xAd@\IlAHdAZb@Fx@Sp@^rAGdB[N@pDPn@KZ`@NMhA`@I[bBt@[XRp@k@hBhBN`GSv@pAxAIx@h@xB@fBd@vAcAjDBp@nAh@bAlBxAr@p@nAMLA`@HTzBTLvAdAOBXZW`@TVMCm@tByAfGiBvCoBFS]o@Fe@V[RLhAqCp@a@Cm@f@g@XmBXAJsAZiAZB[IR@`AiAd@XPYbADr@`@~@~@Pj@}@TR\IXfCfC`A?`ADn@eAhA[BsAb@_ANeFQs@i@Y@W~@]@_@v@c@\i@C[jA}AnAS?]TKLUKMLcAl@LL]C}@_@C`@s@pAI?a@WSD_@e@_AZs@~@a@~Cx@PVjAuAb@UzCSb@[h@d@d@C\p@Ex@a@l@~AKBg@x@Yf@gAxB_@x@aAb@qAzAqClAgAAu@RLFk@fCk@Cc@Uu@PYI_@p@ISYBm@L@A[PBDkBSMGe@NKYW[wB^BAg@h@Cd@eAd@Jn@z@PYNyBNCCo@R_@KUb@u@f@qDj@u@QYf@{CA{AT\^o@ZAAk@`Ai@Ki@DmBJEo@aET]Mo@b@D~@w@j@?,raw/strava/14632993493.json
14643792080,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-05-30T06:36:01Z,18.627,42991,26936,2144.0,119.8,167.0,True,mmxaGsumu@pIlCnEdAbFBTd@f@o@tHeC@]tAs@~En@fDuAlAkAf@x@vASj@o@nELW_@Fu@d@K~@a@Kw@_@W`@Xr@qAYa@PBLe@lA_@GObCGjB_@f@w@`@AI]t@oAkB_BvA_Aq@QLk@SKXUSK@_A_@Q^c@?_@QWFkAg@HJs@]c@VyGSGUaBb@c@DiAhB}FAm@b@gBLyDn@aBtAqAU]|A}B@i@fAmElFyFl@Ip@mAMITFp@kAvC]fCv@j@?RSrAt@nFhA|ErF`Dw@tAz@p@Ab@p@n@k@\FFyCt@]l@^x@jBhBhAAm@Le@g@_AV?@g@[u@FmAy@yBk@}B?kBm@g@BeCN]u@[^HTZWL`@rB_@Xl@b@FjCbA~A@t@~@lADxBTDDt@Ol@^fAc@b@[s@?[XrBnBzFT`Cd@x@CnDnBHj@fBdC|BrEhHdAbFdBVlBxAc@Tj@JL^eA`Ci@PUz@@~C`@|CdAdBn@Op@n@fBNN^f@MBv@^f@Ip@h@j@NMRz@H`C^jBl@u@`@NHbBr@hAG\l@h@\lAPCFhAOr@b@xAr@Ie@~AZj@JvAd@n@ThBnALClBfBTFx@dAl@`AfBAj@JWdAtDNW`@|@f@N?r@Zv@Gn@XLLhBfAx@r@@hBnBt@FRz@z@v@`AjDb@Tn@fB@~FSnEOLb@xBY}BNqBbBFf@e@D\^Rb@MjAd@^hAd@ZxA}BrBUl@^jDb@|BW~AtA`EkATZtDGjCh@d@bApAr@j@~BlAFBh@x@RPr@pBf@r@K\p@rBN`CxAhBDdAc@|CjAjCHbBdAQAH`@t@`AtEbCbBfDl@Ej@x@rB\x@t@j@vA~AvHx@h@j@pBxAxAr@ULeAXQz@eC`EuCvBd@dBm@nAJdC}@fB`@|AdFv@lHrC`H`@Ln@zDnA`DVfGOrAt@~Bp@dHJzAMAb@~@NrC^hAElG_@`@?~@QAE~@VfAI~BV`At@VCf@b@b@Bx@t@fBPx@SpAn@~Al@nHx@pDp@vACf@YHRj@e@x@Lr@Qv@d@b@QRPd@qAbAf@dALdApAnADl@x@TfAvAZnCZ\TvAAK}@AsBzBaA~A]lB_DtGOp@Lr@s@~B[jFq@xD,raw/strava/14643792080.json
14655321460,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-05-31T14:48:18Z,9.9039,18768,13619,983.0,112.5,169.0,True,scu`Gubyu@z@s@Ra@xAeAh@It@g@n@Eh@e@\e@~@Ir@g@`@EdA}@`@IHWb@Af@i@vAINa@r@GNg@f@[~@DDWRDFRFOh@Mv@HJYv@Bz@i@Jg@XBXo@R?LSj@W?[O_@BU^a@Bo@`@FLu@fAgBH[AcAd@cBXMfAgAjAe@j@yABe@VKTg@C_@c@GLSEUJMH@EDCQQCEWT]?WQEDk@G_@j@mAASTgAPa@Dw@Qe@JsAJO[k@IuAOW?W_@MW{@F_@Qq@H_@Ke@Y[?m@k@iCGgAQEEi@LwAl@uCCs@FWTc@[[M}Bw@UCo@SU?S[FEk@So@]QEUFe@ImAJiAGYN_CJABH@EKGBJMW?e@PWHc@?IYg@n@i@NHNSJ{@NIDYL@IUJw@M[Ew@KOBHE@OKB_AJE@SV@FUJEL_AEEJ[Ec@D?IBS_@Fi@GKL_@?UGDJMECD@I?BDl@m@D[n@_@I@BQn@s@nAEb@[|@QCQh@UDURKh@aA`@[?s@NId@w@PuAf@sAv@eAA[ZsAKYDw@OAW{@HEASn@u@A_@JaAHEEOHK@u@Ri@JTNOt@eEbAuBSPOl@U@@OGC?{A\]H}@TILa@pA{AF[LSh@_@VFp@U@o@Le@Zg@`Ag@JkA\k@r@}@^q@Hm@`@YF}@Va@RaBl@_B~@yDP}@Ie@Fg@d@s@N_BRa@OeCM]FkA[EkA}@G_@q@y@]w@k@k@?RSIk@s@I]_@Gi@i@gAk@{AFSU]Dq@aAOwASIUkAM]UM@a@g@q@YU[IQF_Aq@[DQYqAW@Mm@KiAy@FOEIDLTIj@c@O[FWMOHQIMR[r@UEGJe@nAmABaAP}@?yBJUIaAPi@KGXyAGe@Qa@GHISAi@J{@X{ET]Fs@F@VcDdAaAlAwEz@aAFa@E?@a@j@mBpAqB`Aq@z@{Cj@u@n@sAn@o@v@cDBi@l@aBl@_AVy@`@CFYf@o@f@Qx@wAXCRUNH`@a@tCsAh@m@lBsARi@h@Wf@?j@iAv@}@Fu@Wq@FIBYPAI[h@PjBq@I{@?ONIC{Af@L@OVW@Oc@aAAaAJINq@IYJeAHC@UXY,raw/strava/14655321460.json
14655321499,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-05-31T06:33:40Z,26.1848,24367,21066,903.0,114.5,166.0,True,clkaG}sbu@zErLpEdDvF~FfC`@~JGjDhCpC~@`A[pCn@dBItB}AnAUrDuKdAeG_@o@RiAOiAT]kBkARi@KiBR_@{@_BTg@O}@rAiDhB{@`Hq@jJ]zCrAlCvDh@PbDGxDr@jCw@xIDhE}B^u@jB[dAeBlBwAzB?fCu@ZsCWqFSV}@YQyAf@o@c@sCGqCHkBNw@H\x@c@Hw@fCmDHo@bA]ZM`BgAi@TFa@EXvBkAdESKL`AbBjCf@rAbBh@J~AvCtANn@n@U`@Dk@HAj@`BTCxAiCAaA[AT}Bx@oAfAg@n@gCn@WBwChAwDhDeHdBeGjAtBtBpB|@JhB`BvAEd@z@xAg@XwCxEkFhBPpBxBp@LjCaBhE?fEgA^g@t@jArAZFf@p@[fA}BVqCv@yBdAeAzA{D|@aAJiAyAyAa@{An@}DLwD|DkFR}D`@{AnAeAlB^x@g@f@kHQG|@oFf@CrAtAbANfEqBtBPlAsBzAnEa@hH~AhDvBg@pAdCHjAjDt@dCnB`AvBhAfAlCaA~@DNe@vARzAuCnFFv@mArAYR{@C}Hd@iBhJyBz@kAnACNcA\M`Bp@|B~G`C|LvCmAhAkBhAkHdAyAbEl@v@z@jAaCbB|@vAwAzAh@pBWLoBYyFPYZFBt@PM~@rDT~Bj@bDIl@qARWf@jDNx@iAb@uBh@jBnAkCGeAr@qA`BqAVBJ}@ZPt@i@`CVi@cBrAj@e@gAl@ZK}@pACEwArAqAm@{@j@MFy@jAuBDaAxBiEfCoKRgDxBkAdGiHj@oE?uGh@zB^s@@q@gA_EhDrCqAwDP_@z@dAWcDp@aIgAeB[wBdAgP}@yJFiAVRSeIQPIoDY_ABsCr@aI|A_EdA_GjAoL[cH_@yE{@kFS{FHuGgAsE?aDq@y@J}@y@Wn@mBEkATo@a@IJuAe@gBaEaFUeAF{B_AeCj@eAdB{IdCqCrDmBdAgBpCqI^aDzAaB~AeJK_EqAsEM_Di@aCOwJkGcPqCuCwBkDw@_@g@oCEsD`@OZx@tD|B|BlDrCEr@^|A_BjBqEtCiDzAaAnBiFjAcAxCqAz@v@lBX|BChDaDzC}@fA{C`A}Av@u@lA{EhD}BUk@JSp@BvAgB`A_Dv@mArCmCxBeGh@Y^eAzEeFfCgEnMmJVCVrA`Ca@v@eAzBOpGuDnJaClDoCvBc@tBuArNGjIcDjB_BtFuAz@iAr@d@~GAtHeCnAeB,raw/strava/14655321499.json
14661980452,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-01T08:36:08Z,10.914299999999999,17093,10720,483.0,107.1,162.0,True,cwp`Gkyfv@?|@Vx@\RJAASVTFKPHCQJ?IWCs@Nb@TJ\@BOLRb@IJQ?_@LI@QJB`@[Nm@?k@\_@LYEEXU@UH?Bc@LOGDBGNPHGEmAb@GBg@TSCUXFLI?o@JuAFo@LIA_@De@JSBuAIWk@G_@NW[Gi@@mALKJk@Qy@L?MeALYG@H?S@ESF?BOUKF?C[PJF[X@EMFq@MQIi@OUJANq@Bm@GFFIE[Js@Co@CMWJg@[HoAMaACqC[o@w@}@Ks@]STcBCs@Jo@Q]F_@NIf@DrA_@v@Nn@]jBDj@MVMTJlAUL[TMG_A\}@V]Fm@HMAk@Ps@h@e@v@aC\QJ]b@[rA}Bf@a@dB}CZWZu@BcB^gECw@To@Z_@D_@`@Qz@kCAMLDKC?IBLAM~@oANgB\qBz@sD|@yCf@_@t@_ADP^An@[RBrBm@tATdAIfBZbB}AhC]l@U\NPQl@AIAFIBJCEl@UjAmARGhCmCXClAqAd@iAdAkFt@qAHBGCXk@VOt@cArCkAbA{@TaCRe@JsATg@EUv@kCZwBb@y@X_Bp@yBZeDR{@b@y@d@e@Ri@nAy@D]bAmBV{CV}AdA_CrCoEfAsANo@rAaANUL{AC{ADq@EWHe@WaABq@`@i@f@wAh@q@t@{BRwA|CuCd@MZU?SBH@MGJ?HZSV[l@GT]Lo@A]f@SKFD\GIDG@FG?D?CYn@Qx@aBz@eAr@Oj@_@^?b@]bAIHY\Av@k@Zc@Eo@j@_@\s@d@Hj@g@@WGACUCFBGA\CCFCICH??@ISEBJEKFCCN@CILj@LKCGFSVFPr@p@x@dCt@`BH`Av@Vj@ZtD\|AtA~Cl@r@Pf@LzA@~Al@xBzAlDN~@Zt@j@r@`@Rj@x@bCpFt@xBNNv@vCr@~Ab@bBb@r@JnAXjA@rERfFZ`B?j@Th@JjAJPCtAPfBp@X@fAFj@X\IVOvBU|@b@p@@XbARFV\^`@GF`@LJPa@n@z@HAH_@LVL_@T@p@zAFf@VLfAvApB|ALn@XPZr@n@d@|@fBNBZb@b@tAjArAl@lAB|BBZRVBZ_@tAi@ZDNILSACJf@d@Lf@TJVj@Dl@\TTAhAb@r@Dv@QrAFTK,raw/strava/14661980452.json
14665294766,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-01T14:01:09Z,12.347100000000001,19045,13991,764.0,109.0,167.0,True,ybh`Gwyjv@KJDNpAt@nAU~BHd@dAr@RCh@h@r@NDGSRMhALX^v@IBSVN\Kv@`A|@w@pAe@~@@XiAAR`@FDYnASt@g@xAIBm@N?AO\ICKtAq@~AQAYl@BUwB^HASZKFUTHBOdANV\VKZe@VJt@@j@KhBwAb@HxB_@xAXf@eAX@Pe@d@M`@aA~BRLc@`B[^c@tAc@ZgAh@XDWXJP[`@HBW^BP_@XGfAd@bA_@PUlAT?Jj@QNQGe@`@FdAc@G{@\UJkBRGMAFSX?SwB[{@BUL@CSRe@G{@GgH]cBJWM[?o@G}@s@mDR{@D_BKyCM[LuAJa@TCAK^g@d@E`@u@JLl@[JHd@~CRLPh@x@EV`@PIXTNIZgBTFDP`AP`@_@Rg@\E^oBC_@n@TPf@LKPdAZN?fAd@Od@y@LFZs@`AFl@z@`@EH`@`AF^s@AaAJWIi@UEM[DkAtAFh@j@jA?`D_Af@Bb@o@DmAKw@n@]Ra@EIPYbAS`@i@~A\pBQP\~@ANRdCEl@{AtAa@N{@`@KRy@?c@RGB}@RJxDyAn@o@\Jd@w@|@_@rACHe@nA{@VcBz@m@dAHh@eA^oBI]d@mALuAS_@Jo@[_BAe@RMD[QSz@a@H_AJCKDGg@HBGDAOFKS@La@Q\MADZ@UJ@RXQ_@FBEITNMNL?MOJPd@c@I[`@CJ[`@O\sCd@mBd@_ACwACN_@Bh@W\GTo@GMBeAh@k@As@V_AAe@^SGc@Fu@^_@w@uC}@cAWiC^gBGyF\kDAw@t@gDKWO@LuADW\IX_@F[XKZ{@`@Kx@aAIO^a@Bq@F?AW^EWu@@Wt@c@|@{AFa@d@UBg@hAw@Ao@TGlAmBNyA[}BSg@eA]c@qBu@qBu@uDUuCd@sDIc@h@w@AQGs@{@{AUeGDm@y@_DCk@}AqA{@kA}@e@y@mDQwBY{@wAu@yBiCsAgH~@]AmCaBsGi@q@kAc@{AgCiAHo@YiEhBaA@}AeAmC{@oCq@kBEKGp@gAD[?Uo@gA?Y`ByAhASFSU}@gBDkAw@m@mAGiBY{@?e@WBSp@Cr@MDe@yBIeA[E,raw/strava/14665294766.json
14707359985,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-05T19:53:43Z,7.9393,3040,2740,40.0,139.3,148.0,True,mjqdHpdlI?n@ET]h@Sf@UJa@DCFQD_@@_@JS?G@KLQHYAk@J[Jc@D_@\eA^a@DYEM?e@R]Q{@^kAVSLI?}C`AaARQHY@{@CECa@k@[UI?]DYPMz@GT[D[CcAL_@REPAZHtF@hE@`@@pCBz@AvABhA?lBB`@Ax@@fBBfALv@lAzDZj@PRVh@h@z@HVNPzAbCdA`A`@h@^l@N\^fAPr@p@hEr@xCFl@Rp@X`@p@b@hAn@THd@Zh@p@`@r@JZ^zB\~AHh@~ArN\dFPjAHdAh@`EJX^r@j@p@f@f@^f@Rz@BxAE`BGnAMt@m@bCYrAYbAwAzFc@xAOt@}@nDYhBA^MhAE~@CnBBhBHbBNbAR~@fA~C`@z@d@v@@H?Ky@cBaAgC]qAOaAEm@I_B?}DH_B?[Fq@v@wDt@uCVqAp@_CHe@~@kDlAcFNcAJoC?e@Cm@Ki@Ma@[e@w@s@Y]]k@Sq@g@iEG]YwBc@kGEMYkCGu@YuBQqBqAyGa@u@w@}@}CcBQOIMUe@K_@McAU}@k@qCGu@[{Aw@cC[m@KM}A{Ag@{@y@iAOY@GGASg@KMMGESeAiBW_AWm@W}@Mu@Cm@AiC@gAAwCI}DCkF@{BEu@CgCEcB@OJMj@OlAOFC\_@FKHi@BCXEN?^Tb@n@b@F`@En@Wp@KPGRCp@SHGp@Ud@IXMHAPIPAb@UXKLAdA]ZYNEFIf@Or@Yh@OLARGNFJ@j@EIk@GuA,raw/strava/14707359985.json
14736619046,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-08T16:42:05Z,15.5594,7637,7519,414.0,153.0,187.0,True,yomcHns`TgCkPkBoFq@oCu@oHKQi@^Uh@WxA[d@yF~@{@YiBTgBSmG{DmBu@c@BE^o@n@LdAb@^GLG`@tAJdBMDDKt@FLCXkDf@yAp@cEHKZHlCW~DAI@MHXPzBZZ?TMLj@rC@XG@Jl@G\FFGLtAEh@rABTIPTSc@aAJYCS[Qg@XMMjAgAx@_@Bi@OEAKA\ZFFRs@F]^EEy@fAkCb@oA@}Ao@w@o@cFoGiA{@eA@yFjAsAFM_@KqAO_@aGeHcBwAgBMiAa@YYg@oAMEQZe@lDWt@Wb@oDhDyDhI}DdEm@~@yBrBmAb@mEx@UXAfAlCbQl@tBNLNG@c@?Z[NEd@CSKHAl@N`@b@n@vAh@ZEZ]l@}A^DVn@VlEa@nAC~@bA`FEL_@CC^Rp@g@n@Up@Dl@iArAGj@]HG}@o@z@IAAQWd@c@@w@vA_AZM^KCAMk@VwAA_@XICW\c@DU^YOEo@c@OQ]OaBgAyGaAsAG]c@YCtANhBAfAKrAo@|Cm@tEOvE{@dBi@lB_@XEoAy@sBwBkCq@kAa@UoApD_@`BDBI`@DOUdGB~AQ|@F|CQp@RHNONT`AO^cATXLAANJNLYX@TUPBFV^H|@UF??NdAqC|@iBdAsAb@OJV@d@_@jCDtBjAtASxACz@f@dHCpA]`C?`ATv@zAf@h@^b@p@Jd@CWDQTSN@hArBBW[oDw@}@O}@KqKZsHQkALwBdAyCr@aD`A{@r@yAt@i@tAc@`CGpAXzAFfAg@N[CQFa@h@_AbBB|DEhBWfDdCXt@RlAUnA?f@v@lAd@vEj@lCVxBFxBNrAVp@RB|EsJhAqCpDgLDHWPm@pB?PHHxDNtBiB\STFMKEo@Hd@IPoAx@y@~@rAFfDrBIIj@oB\Lb@k@kAu@A[WW@Sh@a@lCc@fBqAr@uFX}AGh@BTbBs@p@GHJBf@HCR]j@iD^DDNLMMo@Vg@LgAp@a@AcAH}@KLqAIe@\e@QH{AKqCEc@]gAq@eGKqDWkDDgCW[oBN_@_@JiBCkEFeAXaDr@eCZSdDMxBiBCiDb@wAB}@JsAIWMG_A?w@Q_@i@m@[GoBKm@F]bEQv@Ub@_@pAYfCOpB?bDp@b@K|AHl@g@l@gAjFeAZi@VaBl@u@NAHV|@lIh@nBfB~E~BfO,raw/strava/14736619046.json
14754501117,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-10T13:27:42Z,2.2251,4936,4423,0.0,108.9,140.0,True,,raw/strava/14754501117.json
14765648151,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-11T14:17:47Z,8.793299999999999,3467,3295,145.0,166.0,195.0,True,ejzgH~frK?`@JdA?f@HxAFr@F`CNpA?n@APFJDRCNK@L?BPCRm@l@]X[J_BdAuAf@[Z[PQb@WJCFBG\WGCS?WREp@GX@RCl@Kv@ENC~@B~@Gf@KVa@ZEHOlBWt@EVYb@[XCVFREPg@h@w@`Aa@p@GRA~@Bj@H^Tp@BTEPKRMLcASOBMNBF?`@Cx@Ip@?HNLNIT@FJ?LSVYl@MFKNCF?ZGb@OK]DMNIV?FPZJb@G`@@D`@Z|@[N@NETYHa@NAJGBU@Ad@OJBHXNLD?PWJCHJF^^?QBB?`@Cu@CC?CJALF^EZHlAAf@HN\TZ^XN`@HJH@BG^P^B`@?JIT@FZd@HRIVBZIb@n@^x@h@_@S@DXb@Lb@hAGh@SRk@RUHY\_@N@ZNDFOhAAVB`@`@bCJ\T~AXv@Bb@EbAOV@FAP@LFJKVIHAFJRB\DJJEPa@f@STHDLAl@Bf@T|@Jn@Tp@D\CN@LRx@Lz@Ft@Jb@J`ANbAA|BGdA?xARbBJ`B`@pANdADrA@~A@LB@G^JhAC`@DCFN@THFKLCJD|@d@|CTt@l@~CLVDRPPN\^VOHADBh@CLYb@w@`@SB?CODD@YCWLINAf@EPKLYF[KG?EFCHEZ[t@DR@LEhAG\GFe@LMNSFYGGGCISM[?s@RWTMDCHN~@HR@`@XlAFN@?Nb@D\k@NY@s@Rw@Hi@R_@VYL?DcBt@MLWN_@f@OAKH@EDCL@HEZa@t@i@n@Sf@_@pAu@X?lAQ|@UTK\Az@X|@d@h@Fx@MxAg@f@G`@Ct@Ln@c@nCs@\EpBe@t@g@h@g@nAy@h@s@Pa@Zw@E[BCf@O`@ATUHHHG\e@FQBe@VgAFaA@gCHmDOwCIk@I_C[kCUeAW}@e@gAUw@Q}@KMYIISe@yBa@wAMw@]eAMo@@g@AUo@{BKs@{@cJQyAEo@Im@C{@k@eFIuBA_GG_@Q]CKIkMAeF]c@WFeBx@sBnAmB`AQFMEIMIu@_@qBACK?MU?QC]y@gEs@mEa@wDCi@QkAMW?o@W}AImADoAJwAVgBXeAFi@ASa@yAa@oCCgAPoBIiA?WGg@K{A@u@OmB?w@McAAu@I}@,raw/strava/14765648151.json
14786517714,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-13T14:49:28Z,,1545,1545,0.0,153.9,187.0,True,,raw/strava/14786517714.json
14792493901,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-14T06:47:39Z,5.5924,2407,2369,72.0,139.2,158.0,True,ojzgHdqpKZcCV_DBu@Fo@?g@Fo@NsCBuAFi@@sAD_@MQD@MW_@i@y@sA_@aAES@SFeA@y@IYIOMGG?m@Xk@EY\ILGPGFSDu@b@u@L]So@u@ESA]B[J[A[COKKi@SEIAIPi@AWBYIy@?SFQBWDEJCVURIX?TXLVPRJHL@ZS\g@PI|@o@JIPAF?DAL?VDPA\Fh@BNDf@b@THLJTHLHHX?Hc@pACf@S\@NLh@H?PMF?VKVCPM\@B@H@b@IRIXANJC@EECG@AQ@KB[Tk@HS?YLU?MDIACBW@IBEAAMMa@?WPc@D_@h@_A?UEMEIUGUOQC{@s@MBa@CQCWI}@Da@PY\i@d@c@XWHOCKIW_@ISMKICc@FKLMTIBKh@Bp@Ab@@^Qf@ALFLd@NHDDL@p@I\Cf@@JDJp@t@JH\?LAbAi@\Of@u@DE\J?hADTJTBb@Rv@NpC@pCLdDApA@~ACbADf@BlACdC@~AJpDAHAAe@o@SI[GMOGCKQGEY]}@EODGHK^Kh@ABULSCKQYMOMM?KDKLAz@GXQJUBUOOSKE]`@YHE?YMMAOMIAKHEJCRJl@L`@Hd@^j@BT?VGx@Mt@?HPP@XRd@Vz@?VCTIHa@VKZGHQHw@@CB?D@GPFDNFTA`@MZ[lBGLSNEN?XHTFFTFBD?FCTMZGZE^B^t@hAp@`@^FJPBL?l@DJPLFJXVZNJJ\~@V?P`@V|@L|@KNSbADVRV@Lc@p@SFCF@NNNHPHf@FFNFFH?pGDp@F\DFv@AHBZD\J^BPJF?RFZBf@[`@]JElAy@HKPIX[?GGSC{BGWEm@C}@Gm@Ai@[oF,raw/strava/14792493901.json
14814572227,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-16T10:47:35Z,1.3209000000000002,458,425,20.0,147.3,174.0,True,akwrG{tgb@Oo@Mu@QWWg@Y]]o@IGC_ANqBAq@QQ]B]f@SDOLU`@Up@[Vo@xAIFg@@]K]OyA[k@]YY_A][UIOAU\g@?IQqBM_A_@_Aq@cD,raw/strava/14814572227.json
14818168652,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-16T17:52:16Z,5.0339,952,888,41.0,142.3,161.0,True,qbwrGcbfb@e@rCs@vDeAlGeAjFEf@q@jEyB|LYhBcArFW`BkBtJWzAk@`Dk@pDIPWtBsAxH_@vAC`@q@jEyAfHM~@iAfHaBlJwAdHYzBKT[hBMf@Gr@O`ASTOVM`BWjAg@rCQfBMNuAp@sA`A[`@_@t@G`@Bn@^bB`A|CnAnDVv@d@jBLv@jC`JX|@PXvDnMFr@DR@NITYvCeAfHe@~DEJS`@{@fAsA~As@r@?CWNqDlEuB`Cu@p@kBrBSZOJwAjBm@h@yCdDi@t@cBfBuAfBIf@P`DATMAGDSv@kAx@,raw/strava/14818168652.json
14819521206,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-16T18:31:09Z,1.3403,5060,1617,176.0,128.7,155.0,True,unzrGul|a@KHKBCBKBCC?EFQ?QCESASHOLEFQHQKB@?CCUIKOK,raw/strava/14819521206.json
14819521358,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-16T19:55:57Z,1.4465999999999999,901,710,9.0,147.7,174.0,True,{mzrGyu|a@b@EV@d@Ad@LZBv@v@DBXCH@JJTHPL\NVT,raw/strava/14819521358.json
14830689763,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-17T18:09:44Z,6.8472,5700,5158,17.3,161.5,200.0,True,,raw/strava/14830689763.json
